"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"631",0.0119090817269657,-0.0623786034534821,0.065841754908004,0.107722106506571,0.0534635934439066,-0.0234606813459733,0.00893838341221623,0.223287469632107,0.156306382015369,-0.0688160510752222,-0.0188699032229483,0.0240992267292951,-0.104512384085619,0.0265016530204777,0.0077187611913563,-0.0762219570140565,0.00177392718271817,0.0594256201714735,-0.165025221452631,0.181201294048942,0.145349162241818,-0.0322975950540263,-0.0322975950540263,-0.0739151847810982,0.0650910338281274,0.00247433295263683,0.181986338760144,0.182818528413303,0.00250542048229561,0.00809244153879014,0.0557546970499989,-0.013389874599285,-0.19559681413536,-0.0692352823628096,-0.0458624704696706,-0.00944675974359255,0.00987930206770264,-0.0481595786965743,-0.0664951303334956,0.0294245055017571,0.0599189790652246,0.0851958772402565,-0.0204148129379022,-0.0548258869503615
"632",0.0113976993929894,-0.0626501177164937,0.0657726726034358,0.1073940145282,0.0534383598838207,-0.0241737194077773,0.0083788973971668,0.220305148163591,0.156511895401135,-0.0687850248881009,-0.0199187109063193,0.0248705105987798,-0.104296454514741,0.0253192568170251,0.00841861490282492,-0.0753169760988454,0.000266181342647295,0.059462600595698,-0.164497400974968,0.181122468700095,0.144874228847981,-0.032532388736641,-0.032532388736641,-0.0718961504523245,0.0659916393546839,0.00167148365467174,0.183794620459444,0.184078990151766,0.00346314109862741,0.00850607349312889,0.0547408892531004,-0.012397898333835,-0.198404346697541,-0.0700097385024246,-0.0430430069020706,-0.00762531990274345,0.011302466947763,-0.0476774652870957,-0.0674025337411448,0.0283006761382382,0.0597861029721368,0.0856818955000228,-0.0200662152823115,-0.0539261730799257
"633",0.0111317804631052,-0.062755525876089,0.0655014484126518,0.107159165919168,0.0532740005256451,-0.0247651116708267,0.00791161203601611,0.218283476232756,0.156368288666921,-0.0688038245042482,-0.0207691793832814,0.0255286608654581,-0.104114158053151,0.0244600020979199,0.00871661281960342,-0.0748265266735195,-0.000545262380695587,0.059434494003078,-0.164079160934985,0.18097753559126,0.144401693552792,-0.0326364371018849,-0.0326364371018849,-0.0706326657963759,0.0665001765315611,0.00107758705510538,0.185031251559938,0.18462016431025,0.00389068675271958,0.00889199394225407,0.0539638454629894,-0.0116294599927745,-0.199536642248752,-0.0707144837751632,-0.0413451435408213,-0.00617259879105582,0.0122914652299425,-0.0473418733446993,-0.0679509343150116,0.0274418239256996,0.0596380683556533,0.0861144742109778,-0.0200207557131441,-0.0532288470041507
"634",0.0110619061928615,-0.0627854768123738,0.0651588321102196,0.106955554860646,0.0530564790233844,-0.0251892698427817,0.00758136003327561,0.21680471811128,0.156007712002613,-0.0688675604374594,-0.0213352606013367,0.026007452744796,-0.104017677944135,0.023896904519962,0.0088459302160447,-0.0745547210240663,-0.00100218118807227,0.0594158762509723,-0.163651916337807,0.180755498123425,0.143916209605547,-0.0326406569258269,-0.0326406569258269,-0.0698843339266638,0.0667455442285874,0.000639262996219912,0.185783356903669,0.184836874409659,0.00401788585770338,0.00921648754311366,0.0534227401240466,-0.011125405879118,-0.199726150429022,-0.0712504214340837,-0.0403570877240385,-0.00525034458949664,0.0129266651840554,-0.0470865884291723,-0.0682029551644697,0.0268041765078243,0.0595644184789816,0.0864371514936478,-0.0201310427769309,-0.0527624152138749
"635",0.0110567904671496,-0.0627638423342309,0.0647834161735998,0.106785450656461,0.0528050861498689,-0.0255429434871899,0.00729725623751521,0.215637708734022,0.155533265742838,-0.0689408632721124,-0.0217787717548193,0.0263972367267434,-0.103948842980824,0.0234982720621914,0.00888515678880806,-0.0743641941683355,-0.00125255295020872,0.0594085593363855,-0.163246905422752,0.180510264303904,0.143444548186703,-0.0325844638947224,-0.0325844638947224,-0.0694703900515417,0.0668675008961058,0.000315240699744124,0.186293568100568,0.184890521270063,0.00398321164308153,0.00949799304440915,0.053005092557228,-0.0107519617368558,-0.199430077843396,-0.0717134928250937,-0.0397863582269142,-0.00458471297239224,0.0133721710242385,-0.0468794026765124,-0.0683048171181581,0.0262944983935498,0.0595400787799202,0.0867223632689639,-0.0203508567789264,-0.0524171277637984
"636",0.0111016837729496,-0.0627169606884836,0.064402805686169,0.106626164414312,0.0525397932977602,-0.0258315382836287,0.00706626470914544,0.214653821950189,0.154997084758601,-0.069022909416576,-0.0221139202880248,0.0267110916823726,-0.103910297610177,0.0232214886054796,0.00888231067693679,-0.0742167790697791,-0.00139142300902952,0.0594136546337844,-0.162841502093754,0.180248375025165,0.142986791051753,-0.0324888061485137,-0.0324888061485137,-0.0692526626459998,0.0669155657931637,7.09262836365065e-05,0.186625038222685,0.18486538549161,0.00385446813470906,0.00974312143405526,0.0526692323141875,-0.0104843226122777,-0.198863649104887,-0.0721029714598543,-0.0394537333598207,-0.00413827203297621,0.0136808145820504,-0.0466947571586884,-0.0683007513743597,0.0258772577583416,0.0595648982268228,0.0869646910850446,-0.0206192629951867,-0.0521669583385905
"637",0.0111439457173397,-0.0626501560639681,0.0640173814818759,0.106487781770431,0.0522659562127286,-0.0261031019722782,0.006816035636004,0.213780960646576,0.154416221153229,-0.0690849278565586,-0.0224423270962338,0.0269804977582322,-0.103857948725886,0.0229922132542239,0.00886069585372037,-0.0740672788061743,-0.00146340845344325,0.059426419189956,-0.162465902312206,0.179983919748397,0.142542653006288,-0.0323724909777578,-0.0323724909777578,-0.0691871126688424,0.0669046452836914,-0.000154377535589983,0.186888890457169,0.184794738558148,0.00369194268840867,0.0099731168503263,0.0523874367937133,-0.0102502584288544,-0.198162033700479,-0.0724768483267947,-0.0393015847009447,-0.00376494347526477,0.0139413788114959,-0.0465446630893829,-0.0682387803653659,0.0255056662936107,0.0595970027381786,0.0872157118397993,-0.0209410736548586,-0.0519355579105424
"638",0.0112296169860567,-0.0625988383922001,0.0636586098665255,0.106346254204775,0.0520229306470418,-0.0263026842509249,0.00662367544186387,0.213007656958446,0.153835827745855,-0.0691459044052479,-0.0226676682292102,0.0271583531873535,-0.103844965165103,0.0228462152244066,0.00884959454091085,-0.0739497662988482,-0.00150161522473066,0.0594449396322886,-0.162088403655433,0.179714179646991,0.142131703060516,-0.0322504916687917,-0.0322504916687917,-0.0691533532859312,0.0668162061289435,-0.000375438905427706,0.187038718574456,0.184734329233187,0.00351448931544061,0.0101783519395491,0.052167685034535,-0.0101037882731145,-0.197398259893022,-0.0727644183342529,-0.0392192099328615,-0.00358479286260948,0.0141198213559016,-0.0463944055540488,-0.0681001718545508,0.0251939006859417,0.0596592496170937,0.0874216214444053,-0.0212307704329628,-0.0517611060064043
"639",0.0112813902328506,-0.0625636576721253,0.0633092439187903,0.106225325623619,0.0518027028804447,-0.0264834840408219,0.00641307919602878,0.212307723629632,0.153250360783656,-0.0691745498728943,-0.0229222533617213,0.0272912265562679,-0.103805288203949,0.0226982544369965,0.00883314207842791,-0.0738194420887813,-0.00150147494443819,0.0594567570174027,-0.161769664874371,0.179470720652371,0.141760732414016,-0.0321376629778087,-0.0321376629778087,-0.0691197750284055,0.0666423690572395,-0.000650942927894191,0.18719255900968,0.184672854045429,0.00334267838948116,0.0103946088816448,0.0519602659174581,-0.0099577225532119,-0.196630796148649,-0.0730471093033719,-0.0391729324706734,-0.0033961961491542,0.0142911622257748,-0.0462505776688208,-0.0679237306783741,0.0248944863451784,0.0596970077047684,0.0876551558068674,-0.0215220676140309,-0.0515523802218661
"640",0.0115286225970178,-0.0625462658626457,0.0629414506221084,0.106346635717739,0.0515635538876369,-0.0264087806659161,0.00610681685320798,0.210653144781277,0.15258764403563,-0.069208160530976,-0.0229970852525546,0.0272327503306439,-0.103642777592525,0.0227696101008079,0.00887503739284019,-0.0737313458247727,-0.00119648266093421,0.0594581682470536,-0.161381406678583,0.17917990695963,0.141369249259832,-0.0319835180561816,-0.0319835180561816,-0.0693264657848093,0.0663740496492047,-0.000994706246185662,0.187307255755705,0.184708188253882,0.00318633535131022,0.0105286219733961,0.0519390204669651,-0.00973180971943637,-0.195684167945645,-0.0732679601631474,-0.0392951502567824,-0.0014150524390434,0.0144413450948779,-0.0461323829796813,-0.068629827222374,0.0245784941056156,0.0587522097294016,0.0877804364628067,-0.0218811952430573,-0.0513672241680774
"641",0.011368318042836,-0.0625669193700355,0.0626233763743891,0.105962532626049,0.0513293855854659,-0.0267487680446663,0.00586291019633971,0.210825025459754,0.152013229924357,-0.0691861980760752,-0.0233662379014155,0.0275963742313797,-0.103655222859095,0.0224046667638552,0.00881879017342195,-0.0734956466128274,-0.00130541510763954,0.0594620561209366,-0.161196765724539,0.179048610385239,0.141057193459521,-0.0318626355228739,-0.0318626355228739,-0.0702528817703966,0.0666724934789445,-0.000806021084460037,0.187358642057814,0.184530954418647,0.003001008909448,0.0107804184225481,0.0523496419571153,-0.00965959473025509,-0.194984499444514,-0.0736188672182961,-0.0405646611149134,-0.00269162369595591,0.0146743923311668,-0.0459476609955217,-0.0676572884009594,0.0242690812698362,0.0596134846002825,0.0880740412948462,-0.0220906399370815,-0.0511828762687614
"642",0.0114703559665914,-0.0625078296999285,0.0622935198057506,0.105854320954419,0.0511231650746269,-0.0269711811366252,0.00570351133080402,0.210410302060188,0.151459027128202,-0.0692019447669034,-0.0236139378449898,0.0276812254086732,-0.10367037783843,0.0223259830591752,0.00881253441239815,-0.0733703653068975,-0.00142924607377093,0.0595132857536867,-0.160859526951002,0.178762525990706,0.140662829364046,-0.0317403211297215,-0.0317403211297215,-0.07020836158169,0.0664690375355703,-0.00109025507414462,0.1874136270023,0.184386133764259,0.00284332275005097,0.0109746409918711,0.052000562375102,-0.00960446304930687,-0.194234100368324,-0.07386596754067,-0.040552688331147,-0.00308889116288729,0.014754161484138,-0.0458606461122385,-0.067288272748589,0.0240729596380889,0.0598813176284493,0.0883262489057964,-0.0224176648228352,-0.0510181511150234
"643",0.0115924387636238,-0.0624970245460058,0.0620263773227246,0.105741620703422,0.0510017123072401,-0.0270691914516804,0.00563137817289829,0.209924126124851,0.150965269546356,-0.0692334378199892,-0.0237269087263511,0.0276658254089139,-0.103721517334646,0.0223140471376736,0.00881903026540553,-0.073312461302266,-0.00145166535010314,0.0595459565316336,-0.160560816386154,0.178524860875105,0.140370136249475,-0.031645577287996,-0.031645577287996,-0.0698503546998673,0.0661125088309577,-0.00145459294365713,0.187430411313411,0.184343307884252,0.00268485960716311,0.0111434180888371,0.0516499619553322,-0.0096009789195412,-0.193548269204932,-0.0739913268242482,-0.0401524010572099,-0.00327103837021981,0.0147743649202046,-0.0457132114085194,-0.0670154920194117,0.0238962618138595,0.0599866380986898,0.0884779288320632,-0.0226127370944807,-0.0509015125350927
"644",0.0116005118941304,-0.0624586098822954,0.0617217417449428,0.10566183366164,0.0508279415086649,-0.0272600329677773,0.00537739947270526,0.209356131442204,0.150422115333271,-0.0692070618725395,-0.0240579299604982,0.02775356554361,-0.103636439433653,0.0221627753137587,0.00878049275865867,-0.0731696843945154,-0.00141934963144959,0.0595593628254149,-0.160349924925161,0.178317315582464,0.14005987651175,-0.0315500354178147,-0.0315500354178147,-0.0696627967678686,0.0658203026578436,-0.00182152328928389,0.187607117336476,0.184229246264625,0.00254196707146659,0.0113457819130002,0.0513250298592481,-0.00944734282619124,-0.192854914620518,-0.0742684099053116,-0.039909615184695,-0.00301099038537725,0.0149245110689283,-0.0456108622479057,-0.0668567490596117,0.0236405365771254,0.0599590382220245,0.0887376359645304,-0.0229241379952952,-0.05066129221181
"645",0.0116959065037892,-0.0624246100630771,0.0614200232066439,0.105552598093912,0.0506414922074537,-0.0274143552693245,0.00513681029781883,0.208745063910043,0.149838133400672,-0.0691952969065337,-0.0242994282949569,0.0278175891513321,-0.103578741728018,0.0220530632996961,0.00876551861317383,-0.0730335011757181,-0.00141547315024964,0.0595945874363686,-0.160067603319372,0.178052842463975,0.139688171306283,-0.0314314104074883,-0.0314314104074883,-0.069662240286435,0.0655696292902427,-0.00214303443236037,0.187675361299162,0.184079998044118,0.00240288511709826,0.011518787511573,0.0511311000225618,-0.00935774014087218,-0.192082075700167,-0.074502609064512,-0.0398825225712445,-0.00289296255675951,0.0150452559182317,-0.0455391820056234,-0.0666758593834308,0.0234065678367296,0.0599550527532567,0.0889507828832885,-0.023259043203813,-0.0504900572635963
"646",0.0118074675358934,-0.0623710567203298,0.0611125415871355,0.105435479628281,0.0504342205863309,-0.0275949928356966,0.0048796230888186,0.208121715382257,0.149250443007229,-0.069191566765723,-0.0245337645233971,0.0279229411800134,-0.10352137607932,0.0219514607389268,0.00875261034446582,-0.0728941220835181,-0.00142493421924226,0.0596392419177378,-0.159765087371445,0.177773589647326,0.139292542930755,-0.0312980044141567,-0.0312980044141567,-0.0697931809204278,0.0654143719711848,-0.00238531445903307,0.187723336368364,0.183898463381751,0.00225846294813066,0.0116713960912912,0.0509770089836657,-0.00926762257583413,-0.191288736492482,-0.0747549632690275,-0.039983537001954,-0.00277379784825236,0.0151706948734384,-0.0454828811366769,-0.066529170235274,0.0231750919144485,0.0599662126833377,0.0891514694186179,-0.0236170571409601,-0.0503485389084069
"647",0.011955181070343,-0.0623332719367885,0.0608326226960037,0.10530495516095,0.0502558703355126,-0.0277286134162238,0.00469527012059694,0.207547074983406,0.148706099202769,-0.0692081980846301,-0.0246710911016127,0.0279937947148493,-0.103512120833823,0.0219080319818004,0.00875862830092302,-0.07278935710586,-0.00143894408234812,0.0596854832398852,-0.159448689544967,0.177502984618314,0.138931228642813,-0.0311698062237653,-0.0311698062237653,-0.0699028671198433,0.0652674925285822,-0.00258953659720498,0.187705275043052,0.183753175407086,0.00211131458070664,0.0118015520208857,0.0508564889726135,-0.00923361908131174,-0.190524375526633,-0.0749436771451542,-0.0400807236351835,-0.0027845577967967,0.0152478998257134,-0.0454039450335142,-0.0663618626765851,0.0229750137266295,0.060013929653531,0.0892960824431027,-0.0239068585359643,-0.0502603682724159
"648",0.01205899421615,-0.0622914850247215,0.0605569967083225,0.105190608100206,0.0500798735057853,-0.0278786345583015,0.00449229514576106,0.207006007737827,0.148189439877534,-0.0692144585322675,-0.0248525696357486,0.0280863869619261,-0.103478719041717,0.0218413953518059,0.00875515695905271,-0.0726762687169375,-0.001438494776267,0.0597210237924626,-0.159172661130913,0.17726274510124,0.138601817634436,-0.0310521693349997,-0.0310521693349997,-0.0700052202635891,0.0651396183858282,-0.00278112299479395,0.187731196844454,0.18361516079991,0.00196603779926293,0.0119398549454393,0.0507195406898454,-0.00916764446421998,-0.189805359151083,-0.0751576598465334,-0.0401724729483202,-0.00271755532852589,0.0153427583854375,-0.0453180089055873,-0.0662154858888786,0.0227677431638995,0.0600486236843321,0.089460722745626,-0.024187706252118,-0.0501417716959468
"649",0.012156993659476,-0.0622402131661656,0.0602704404167838,0.105082217380912,0.0498837769244623,-0.0280504772880434,0.00424977295145973,0.206439511609199,0.147648805191243,-0.0692107299046095,-0.0250743703639213,0.0282001097336827,-0.103420136411524,0.021753252152379,0.00874790366654845,-0.0725416126190286,-0.00144665251079377,0.0597599126491256,-0.158892635500159,0.177007733287093,0.138241813914531,-0.0309271145549926,-0.0309271145549926,-0.0701756179699093,0.0650319215190774,-0.00297365514197761,0.187765264968321,0.183439280922319,0.00182412633675019,0.0120821158095698,0.0505936166577121,-0.0090834042603214,-0.189066408126412,-0.075400983941662,-0.040335273714857,-0.00261209985335828,0.0154583268134995,-0.0452515369358686,-0.0660789505111783,0.0225556492216842,0.0600721205304166,0.0896485040109265,-0.0245100098866718,-0.0500063007206101
